dataset,strategy,task_id,run_id,ts_unix,pipeline_config,trigger_policy,verifier_invoked,verifier_decision,repair_attempted,origin_stage,run_total_tokens,end_to_end_latency_s,parse_error_type,parse_error_text,architect,developer,qa,verifier,architect_total_tokens,developer_total_tokens,qa_total_tokens,verifier_total_tokens,architect_latency_s,developer_latency_s,qa_latency_s,verifier_latency_s,architect_error,developer_repair,developer_harm,verifier_repair,verifier_harm,run_index_for_task,run_count_for_task,is_latest_for_task,has_boolean_result,passed,error_type,error
bigcodebench,agentic,BigCodeBench/832,run-d2e3d922,1771539077.300209,bigcodebench_no_security_no_verifier,always,0,,0,,4066,36.376525,SyntaxError,"invalid syntax (<unknown>, line 1)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1833,1021,1212,,16.593057,4.750534,14.911483,,0,0,1,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_serialization_failure (builtins.TestCases.test_serialization_failure)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 24, in test_serialization_failure
AssertionError: True is not false

----------------------------------------------------------------------
Ran 3 tests in 0.024s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/614,run-d2e3d922,1771539115.983857,bigcodebench_no_security_no_verifier,always,0,,0,,5649,38.648057,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1975,1794,1880,,17.528438,6.755649,14.055172,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_data_integrity (builtins.TestCases.test_data_integrity)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""C:\Python314\Lib\unittest\mock.py"", line 1432, in patched
    return func(*newargs, **newkeywargs)
  File ""<string>"", line 46, in test_data_integrity
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1242, in assert_frame_equal
    raise_assert_detail(
    ~~~~~~~~~~~~~~~~~~~^
        obj, f""{obj} shape mismatch"", f""{repr(left.shape)}"", f""{repr(right.shape)}""
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: DataFrame are different

DataFrame shape mismatch
[left]:  (3, 3)
[right]: (5, 3)

======================================================================
FAIL: test_empty_input (builtins.TestCases.test_empty_input)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 24, in test_empty_input
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1242, in assert_frame_equal
    raise_assert_detail(
    ~~~~~~~~~~~~~~~~~~~^
        obj, f""{obj} shape mismatch"", f""{repr(left.shape)}"", f""{repr(right.shape)}""
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: DataFrame are different

DataFrame shape mismatch
[left]:  (0, 3)
[right]: (5, 3)

======================================================================
FAIL: test_invalid_keys (builtins.TestCases.test_invalid_keys)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 34, in test_invalid_keys
AssertionError: True is not false

----------------------------------------------------------------------
Ran 5 tests in 1.065s

FAILED (failures=3)"
bigcodebench,agentic,BigCodeBench/722,run-d2e3d922,1771539147.663296,bigcodebench_no_security_no_verifier,always,0,,0,,4497,31.64668,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1843,1219,1435,,19.003706,3.76785,8.494213,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/11,run-d2e3d922,1771539180.187865,bigcodebench_no_security_no_verifier,always,0,,0,,4768,32.481157,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2033,1073,1662,,17.444918,6.383263,8.493248,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/876,run-d2e3d922,1771539232.68213,bigcodebench_no_security_no_verifier,always,0,,0,,7131,52.456261,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2240,1768,3123,,15.478064,9.43833,27.395218,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_non_existent_source_directory (builtins.TestCases.test_non_existent_source_directory)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 47, in test_non_existent_source_directory
AssertionError: True is not false

======================================================================
FAIL: test_normal_operation (builtins.TestCases.test_normal_operation)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 27, in test_normal_operation
AssertionError: Lists differ: [(1, 1), ('value1', 1), ('value2', 1)] != [('value1', 1), ('value2', 1), (1, 1)]

First differing element 0:
(1, 1)
('value1', 1)

- [(1, 1), ('value1', 1), ('value2', 1)]
?  --------

+ [('value1', 1), ('value2', 1), (1, 1)]
?                            ++++++++


----------------------------------------------------------------------
Ran 5 tests in 0.050s

FAILED (failures=2)"
bigcodebench,agentic,BigCodeBench/365,run-d2e3d922,1771539279.034042,bigcodebench_no_security_no_verifier,always,0,,0,,5499,46.313519,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1929,1326,2244,,17.050113,4.167676,24.945189,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 23, in test_case_2
AssertionError: 3 != 5

======================================================================
FAIL: test_case_3 (builtins.TestCases.test_case_3)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 33, in test_case_3
AssertionError: ValueError not raised

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 38, in test_case_4
AssertionError: ValueError not raised

======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 52, in test_case_5
AssertionError: 6 != 8

----------------------------------------------------------------------
Ran 5 tests in 0.066s

FAILED (failures=4)"
bigcodebench,agentic,BigCodeBench/81,run-d2e3d922,1771539318.955625,bigcodebench_no_security_no_verifier,always,0,,0,,5119,39.881317,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1964,1213,1942,,17.165407,4.430568,18.146511,,0,0,0,0,0,1,1,1,1,False,ModuleNotFoundError,ModuleNotFoundError: No module named 'flask'
bigcodebench,agentic,BigCodeBench/927,run-d2e3d922,1771539367.67627,bigcodebench_no_security_no_verifier,always,0,,0,,5765,48.657564,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1885,1293,2587,,18.597291,3.854088,26.039659,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/904,run-d2e3d922,1771539397.336801,bigcodebench_no_security_no_verifier,always,0,,0,,4299,29.619848,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1955,1159,1185,,19.304397,4.09323,6.092461,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_empty_data_list (builtins.TestCases.test_empty_data_list)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in test_empty_data_list
  File ""<string>"", line 30, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\frame.py"", line 4119, in __getitem__
    indexer = self.columns._get_indexer_strict(key, ""columns"")[1]
              ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\indexes\base.py"", line 6212, in _get_indexer_strict
    self._raise_if_missing(keyarr, indexer, axis_name)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\indexes\base.py"", line 6261, in _raise_if_missing
    raise KeyError(f""None of [{key}] are in the [{axis_name}]"")
KeyError: ""None of [Index(['x', 'y', 'z'], dtype='object')] are in the [columns]""

======================================================================
ERROR: test_single_key_data (builtins.TestCases.test_single_key_data)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 31, in test_single_key_data
  File ""<string>"", line 30, in task_func
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\frame.py"", line 4119, in __getitem__
    indexer = self.columns._get_indexer_strict(key, ""columns"")[1]
              ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\indexes\base.py"", line 6212, in _get_indexer_strict
    self._raise_if_missing(keyarr, indexer, axis_name)
    ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\indexes\base.py"", line 6264, in _raise_if_missing
    raise KeyError(f""{not_found} not in index"")
KeyError: ""['y', 'z'] not in index""

----------------------------------------------------------------------
Ran 5 tests in 0.314s

FAILED (errors=2)"
bigcodebench,agentic,BigCodeBench/577,run-d2e3d922,1771539429.137448,bigcodebench_no_security_no_verifier,always,0,,0,,4536,31.763731,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1913,1463,1160,,18.096704,7.123759,6.194457,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/360,run-d2e3d922,1771539490.462448,bigcodebench_no_security_no_verifier,always,0,,0,,6703,61.284363,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2006,1826,2871,,17.410814,9.56363,33.972585,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
ERROR: test_bar_chart_labels (builtins.TestCases.test_bar_chart_labels)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_correct_mean_and_std_values (builtins.TestCases.test_correct_mean_and_std_values)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_invalid_sheet_name (builtins.TestCases.test_invalid_sheet_name)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_non_existent_file (builtins.TestCases.test_non_existent_file)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_normal_functionality (builtins.TestCases.test_normal_functionality)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

======================================================================
ERROR: test_value (builtins.TestCases.test_value)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 25, in setUp
  File ""<string>"", line 11, in create_dummy_excel
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\util\_decorators.py"", line 333, in wrapper
    return func(*args, **kwargs)
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\core\generic.py"", line 2439, in to_excel
    formatter.write(
    ~~~~~~~~~~~~~~~^
        excel_writer,
        ^^^^^^^^^^^^^
    ...<6 lines>...
        engine_kwargs=engine_kwargs,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\formats\excel.py"", line 943, in write
    writer = ExcelWriter(
        writer,
    ...<2 lines>...
        engine_kwargs=engine_kwargs,
    )
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\io\excel\_openpyxl.py"", line 57, in __init__
    from openpyxl.workbook import Workbook
ModuleNotFoundError: No module named 'openpyxl'

----------------------------------------------------------------------
Ran 6 tests in 0.101s

FAILED (errors=6)"
bigcodebench,agentic,BigCodeBench/117,run-d2e3d922,1771539545.414749,bigcodebench_no_security_no_verifier,always,0,,0,,7025,54.915976,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2340,2069,2616,,17.76453,9.273289,27.736408,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_with_seed (builtins.TestCases.test_with_seed)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 9, in test_with_seed
AssertionError: Lists differ: ['John,18,Male,88', 'John,19,Male,68', 'Sara,17,Male,72'[36 chars],60'] != ['John,18,Male,78', 'Sara,17,Male,57', 'Mike,19,Male,70'[36 chars],60']

First differing element 0:
'John,18,Male,88'
'John,18,Male,78'

- ['John,18,Male,88',
?                ^

+ ['John,18,Male,78',
?                ^

-  'John,19,Male,68',
-  'Sara,17,Male,72',
?                 -

+  'Sara,17,Male,57',
?                +

-  'Mike,19,Female,60',
-  'Mike,19,Male,60']
?                ^  ^

+  'Mike,19,Male,70',
?                ^  ^

+  'John,16,Male,68',
+  'Nick,17,Female,60'] : DataFrame contents should match the expected output

----------------------------------------------------------------------
Ran 8 tests in 0.006s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/56,run-d2e3d922,1771539575.143342,bigcodebench_no_security_no_verifier,always,0,,0,,4081,29.684372,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1872,1108,1101,,17.11271,3.964299,8.254815,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_5 (builtins.TestCases.test_case_5)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 41, in test_case_5
AssertionError: 'Machine' != 'Machine Learning'
- Machine
+ Machine Learning


----------------------------------------------------------------------
Ran 5 tests in 0.004s

FAILED (failures=1)"
bigcodebench,agentic,BigCodeBench/390,run-d2e3d922,1771539615.908379,bigcodebench_no_security_no_verifier,always,0,,0,,5341,40.730158,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2005,1189,2147,,17.885154,6.25096,16.245875,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/66,run-d2e3d922,1771539660.062354,bigcodebench_no_security_no_verifier,always,0,,0,,6583,44.12259,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2208,1505,2870,,18.236909,7.445896,18.292194,,0,0,0,0,0,1,1,1,1,False,AssertionError,"======================================================================
FAIL: test_case_1 (builtins.TestCases.test_case_1)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 13, in test_case_1
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1303, in assert_frame_equal
    assert_series_equal(
    ~~~~~~~~~~~~~~~~~~~^
        lcol,
        ^^^^^
    ...<12 lines>...
        check_flags=False,
        ^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1021, in assert_series_equal
    assert_numpy_array_equal(
    ~~~~~~~~~~~~~~~~~~~~~~~~^
        lv,
        ^^^
    ...<3 lines>...
        index_values=left.index,
        ^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 696, in assert_numpy_array_equal
    _raise(left, right, err_msg)
    ~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 690, in _raise
    raise_assert_detail(obj, msg, left, right, index_values=index_values)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: DataFrame.iloc[:, 2] (column name=""col3"") are different

DataFrame.iloc[:, 2] (column name=""col3"") values are different (75.0 %)
[index]: [0, 1, 2, 3]
[left]:  [3, 3, 3, 3]
[right]: [2, 1, 3, 1]

======================================================================
FAIL: test_case_2 (builtins.TestCases.test_case_2)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 26, in test_case_2
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1303, in assert_frame_equal
    assert_series_equal(
    ~~~~~~~~~~~~~~~~~~~^
        lcol,
        ^^^^^
    ...<12 lines>...
        check_flags=False,
        ^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1021, in assert_series_equal
    assert_numpy_array_equal(
    ~~~~~~~~~~~~~~~~~~~~~~~~^
        lv,
        ^^^
    ...<3 lines>...
        index_values=left.index,
        ^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 696, in assert_numpy_array_equal
    _raise(left, right, err_msg)
    ~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 690, in _raise
    raise_assert_detail(obj, msg, left, right, index_values=index_values)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: DataFrame.iloc[:, 2] (column name=""col3"") are different

DataFrame.iloc[:, 2] (column name=""col3"") values are different (50.0 %)
[index]: [0, 1]
[left]:  [3, 3]
[right]: [3, 1]

======================================================================
FAIL: test_case_4 (builtins.TestCases.test_case_4)
----------------------------------------------------------------------
Traceback (most recent call last):
  File ""<string>"", line 60, in test_case_4
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1303, in assert_frame_equal
    assert_series_equal(
    ~~~~~~~~~~~~~~~~~~~^
        lcol,
        ^^^^^
    ...<12 lines>...
        check_flags=False,
        ^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 1021, in assert_series_equal
    assert_numpy_array_equal(
    ~~~~~~~~~~~~~~~~~~~~~~~~^
        lv,
        ^^^
    ...<3 lines>...
        index_values=left.index,
        ^^^^^^^^^^^^^^^^^^^^^^^^
    )
    ^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 696, in assert_numpy_array_equal
    _raise(left, right, err_msg)
    ~~~~~~^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 690, in _raise
    raise_assert_detail(obj, msg, left, right, index_values=index_values)
    ~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\jbeem\AppData\Roaming\Python\Python314\site-packages\pandas\_testing\asserters.py"", line 620, in raise_assert_detail
    raise AssertionError(msg)
AssertionError: DataFrame.iloc[:, 2] (column name=""col3"") are different

DataFrame.iloc[:, 2] (column name=""col3"") values are different (25.0 %)
[index]: [0, 1, 2, 3]
[left]:  [2, 2, 1, 3]
[right]: [2, 2, 1, 1]

----------------------------------------------------------------------
Ran 5 tests in 0.207s

FAILED (failures=3)"
bigcodebench,agentic,BigCodeBench/845,run-d2e3d922,1771539729.529371,bigcodebench_no_security_no_verifier,always,0,,0,,5411,69.424882,SyntaxError,"unterminated triple-quoted string literal (detected at line 38) (<unknown>, line 8)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2055,1118,2238,,18.389617,6.345104,44.544146,,0,0,1,0,0,1,1,1,1,False,SyntaxError,"unterminated triple-quoted string literal (detected at line 32) (<unknown>, line 3)"
bigcodebench,agentic,BigCodeBench/642,run-d2e3d922,1771539791.710714,bigcodebench_no_security_no_verifier,always,0,,0,,5281,62.138279,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1863,863,2555,,19.614898,5.256329,37.128245,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/193,run-d2e3d922,1771539867.231534,bigcodebench_no_security_no_verifier,always,0,,0,,6563,50.044375,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2105,2122,2336,,16.85185,9.483584,23.592206,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/595,run-d2e3d922,1771539947.524665,bigcodebench_no_security_no_verifier,always,0,,0,,5078,80.253578,,,google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,1916,952,2210,,22.79626,6.241991,51.069593,,0,0,0,0,0,1,1,1,1,True,,
bigcodebench,agentic,BigCodeBench/828,run-d2e3d922,1771540006.287885,bigcodebench_no_security_no_verifier,always,0,,0,,6231,58.713456,SyntaxError,"invalid syntax (<unknown>, line 1)",google/gemini-3-pro-preview,anthropic/claude-sonnet-4.5,openai/gpt-5.1,,2028,1557,2646,,18.596936,6.378576,33.62919,,0,0,1,0,0,1,1,1,1,True,,
